,location,date,people_fully_vaccinated_per_hundred
6077,Austria,2021-05-22,14.19
6078,Austria,2021-05-23,14.31
6079,Austria,2021-05-24,14.45
6080,Austria,2021-05-25,14.66
6081,Austria,2021-05-26,15.16
6082,Austria,2021-05-27,15.69
6083,Austria,2021-05-28,16.31
6084,Austria,2021-05-29,16.72
6085,Austria,2021-05-30,16.99
6086,Austria,2021-05-31,17.26
6087,Austria,2021-06-01,17.71
6088,Austria,2021-06-02,18.5
6089,Austria,2021-06-03,18.93
6090,Austria,2021-06-04,19.48
6091,Austria,2021-06-05,19.8
6092,Austria,2021-06-06,20.13
6093,Austria,2021-06-07,20.5
6094,Austria,2021-06-08,21.01
6095,Austria,2021-06-09,21.66
6096,Austria,2021-06-10,22.46
6097,Austria,2021-06-11,23.34
6098,Austria,2021-06-12,23.8
6099,Austria,2021-06-13,24.02
6100,Austria,2021-06-14,24.37
6101,Austria,2021-06-15,24.82
6102,Austria,2021-06-16,25.62
6103,Austria,2021-06-17,26.45
6104,Austria,2021-06-18,27.26
6105,Austria,2021-06-19,27.66
6106,Austria,2021-06-20,27.85
6107,Austria,2021-06-21,28.14
6108,Austria,2021-06-22,28.73
6505,Azerbaijan,2021-04-01,2.94
6506,Azerbaijan,2021-04-02,3.15
6507,Azerbaijan,2021-04-03,3.38
6508,Azerbaijan,2021-04-04,3.52
6509,Azerbaijan,2021-04-05,3.52
6510,Azerbaijan,2021-04-06,3.66
6511,Azerbaijan,2021-04-07,3.81
6512,Azerbaijan,2021-04-08,3.92
6513,Azerbaijan,2021-04-09,4.0
6514,Azerbaijan,2021-04-10,4.09
6515,Azerbaijan,2021-04-11,4.13
6516,Azerbaijan,2021-04-12,4.13
6517,Azerbaijan,2021-04-13,4.19
6518,Azerbaijan,2021-04-14,4.24
6519,Azerbaijan,2021-04-15,4.29
6520,Azerbaijan,2021-04-16,4.34
6521,Azerbaijan,2021-04-17,4.4
6522,Azerbaijan,2021-04-18,4.42
6523,Azerbaijan,2021-04-19,4.42
6524,Azerbaijan,2021-04-20,4.47
6525,Azerbaijan,2021-04-21,4.52
6526,Azerbaijan,2021-04-22,4.58
6527,Azerbaijan,2021-04-23,4.64
6528,Azerbaijan,2021-04-24,4.71
6529,Azerbaijan,2021-04-25,4.78
6530,Azerbaijan,2021-04-26,4.78
6531,Azerbaijan,2021-04-27,4.87
6532,Azerbaijan,2021-04-28,4.96
6533,Azerbaijan,2021-04-29,5.05
6534,Azerbaijan,2021-04-30,5.15
6535,Azerbaijan,2021-05-01,5.26
6536,Azerbaijan,2021-05-02,5.34
6538,Azerbaijan,2021-05-04,5.49
6539,Azerbaijan,2021-05-05,5.7
6540,Azerbaijan,2021-05-06,5.93
6541,Azerbaijan,2021-05-07,6.22
6542,Azerbaijan,2021-05-08,6.51
6543,Azerbaijan,2021-05-09,6.72
6544,Azerbaijan,2021-05-10,6.73
6545,Azerbaijan,2021-05-11,6.87
6546,Azerbaijan,2021-05-12,7.03
6547,Azerbaijan,2021-05-13,7.19
6548,Azerbaijan,2021-05-14,7.29
6549,Azerbaijan,2021-05-15,7.41
6550,Azerbaijan,2021-05-16,7.54
6552,Azerbaijan,2021-05-18,7.81
6553,Azerbaijan,2021-05-19,7.98
6554,Azerbaijan,2021-05-20,8.12
6555,Azerbaijan,2021-05-21,8.23
6556,Azerbaijan,2021-05-22,8.35
6557,Azerbaijan,2021-05-23,8.41
6558,Azerbaijan,2021-05-24,8.41
6559,Azerbaijan,2021-05-25,8.51
6560,Azerbaijan,2021-05-26,8.59
6561,Azerbaijan,2021-05-27,8.69
6562,Azerbaijan,2021-05-28,8.78
6563,Azerbaijan,2021-05-29,8.82
6564,Azerbaijan,2021-05-30,8.88
6565,Azerbaijan,2021-05-31,8.88
6566,Azerbaijan,2021-06-01,8.95
6567,Azerbaijan,2021-06-02,9.02
6568,Azerbaijan,2021-06-03,9.07
6569,Azerbaijan,2021-06-04,9.13
6570,Azerbaijan,2021-06-05,9.18
6571,Azerbaijan,2021-06-06,9.22
6572,Azerbaijan,2021-06-07,9.22
6573,Azerbaijan,2021-06-08,9.27
6574,Azerbaijan,2021-06-09,9.32
6575,Azerbaijan,2021-06-10,9.37
6576,Azerbaijan,2021-06-11,9.41
6577,Azerbaijan,2021-06-12,9.46
6578,Azerbaijan,2021-06-13,9.51
6579,Azerbaijan,2021-06-14,9.51
6580,Azerbaijan,2021-06-15,9.6
6581,Azerbaijan,2021-06-16,9.66
6582,Azerbaijan,2021-06-17,9.79
6583,Azerbaijan,2021-06-18,9.93
6585,Azerbaijan,2021-06-20,10.26
6586,Azerbaijan,2021-06-21,10.26
6587,Azerbaijan,2021-06-22,10.46
7019,Bahamas,2021-05-21,1.53
7027,Bahamas,2021-05-29,2.2
7034,Bahamas,2021-06-05,3.5
7040,Bahamas,2021-06-11,4.53
7048,Bahamas,2021-06-19,6.37
7428,Bahrain,2021-03-06,11.72
7429,Bahrain,2021-03-07,11.84
7430,Bahrain,2021-03-08,11.91
7431,Bahrain,2021-03-09,11.98
7432,Bahrain,2021-03-10,12.11
7433,Bahrain,2021-03-11,12.24
7434,Bahrain,2021-03-12,12.35
7435,Bahrain,2021-03-13,12.47
7436,Bahrain,2021-03-14,12.59
7437,Bahrain,2021-03-15,12.74
7438,Bahrain,2021-03-16,12.89
7439,Bahrain,2021-03-17,13.08
7440,Bahrain,2021-03-18,13.37
7441,Bahrain,2021-03-19,13.54
7442,Bahrain,2021-03-20,13.68
7443,Bahrain,2021-03-21,13.86
7444,Bahrain,2021-03-22,14.04
7445,Bahrain,2021-03-23,14.14
7446,Bahrain,2021-03-24,14.23
7447,Bahrain,2021-03-25,14.34
7448,Bahrain,2021-03-26,14.43
7449,Bahrain,2021-03-27,14.45
7450,Bahrain,2021-03-28,14.58
7451,Bahrain,2021-03-29,14.72
7452,Bahrain,2021-03-30,14.87
7453,Bahrain,2021-03-31,15.01
7454,Bahrain,2021-04-01,15.14
7455,Bahrain,2021-04-02,15.25
7456,Bahrain,2021-04-03,15.9
7457,Bahrain,2021-04-04,16.86
7458,Bahrain,2021-04-05,17.77
7459,Bahrain,2021-04-06,18.59
7460,Bahrain,2021-04-07,19.59
7461,Bahrain,2021-04-08,20.5
7462,Bahrain,2021-04-09,21.27
7463,Bahrain,2021-04-10,22.14
7464,Bahrain,2021-04-11,23.0
7465,Bahrain,2021-04-12,23.81
7466,Bahrain,2021-04-13,24.44
7467,Bahrain,2021-04-14,25.31
7468,Bahrain,2021-04-15,26.2
7469,Bahrain,2021-04-16,26.81
7470,Bahrain,2021-04-17,27.23
7471,Bahrain,2021-04-18,27.91
7472,Bahrain,2021-04-19,28.47
7473,Bahrain,2021-04-20,28.88
7474,Bahrain,2021-04-21,29.38
7475,Bahrain,2021-04-22,29.8
7476,Bahrain,2021-04-23,29.97
7477,Bahrain,2021-04-24,30.35
7478,Bahrain,2021-04-25,30.6
7479,Bahrain,2021-04-26,30.86
7480,Bahrain,2021-04-27,31.14
7481,Bahrain,2021-04-28,31.42
7482,Bahrain,2021-04-29,31.67
7483,Bahrain,2021-04-30,31.84
7484,Bahrain,2021-05-01,31.99
7485,Bahrain,2021-05-02,32.15
7486,Bahrain,2021-05-03,32.36
7487,Bahrain,2021-05-04,32.58
7488,Bahrain,2021-05-05,32.82
7489,Bahrain,2021-05-06,33.05
7490,Bahrain,2021-05-07,33.27
7491,Bahrain,2021-05-08,33.52
7492,Bahrain,2021-05-09,34.01
7493,Bahrain,2021-05-10,34.6
7494,Bahrain,2021-05-11,35.4
7495,Bahrain,2021-05-12,36.01
7496,Bahrain,2021-05-13,36.27
7497,Bahrain,2021-05-14,36.51
7498,Bahrain,2021-05-15,36.81
7499,Bahrain,2021-05-16,37.27
7500,Bahrain,2021-05-17,37.74
7501,Bahrain,2021-05-18,38.28
7502,Bahrain,2021-05-19,38.67
7503,Bahrain,2021-05-20,38.99
7504,Bahrain,2021-05-21,39.56
7505,Bahrain,2021-05-22,40.15
7506,Bahrain,2021-05-23,41.1
7507,Bahrain,2021-05-24,42.12
7508,Bahrain,2021-05-25,43.06
7509,Bahrain,2021-05-26,43.85
7510,Bahrain,2021-05-27,44.57
7511,Bahrain,2021-05-28,45.05
7512,Bahrain,2021-05-29,45.43
7513,Bahrain,2021-05-30,45.98
7514,Bahrain,2021-05-31,46.49
7515,Bahrain,2021-06-01,46.92
7516,Bahrain,2021-06-02,47.36
7517,Bahrain,2021-06-03,47.52
7518,Bahrain,2021-06-04,47.72
7519,Bahrain,2021-06-05,47.91
7520,Bahrain,2021-06-06,48.4
7521,Bahrain,2021-06-07,48.89
7522,Bahrain,2021-06-08,49.35
7523,Bahrain,2021-06-09,49.69
7524,Bahrain,2021-06-10,50.08
7525,Bahrain,2021-06-11,50.3
7526,Bahrain,2021-06-12,50.55
7527,Bahrain,2021-06-13,50.83
7528,Bahrain,2021-06-14,51.07
7529,Bahrain,2021-06-15,51.28
7530,Bahrain,2021-06-16,51.49
7531,Bahrain,2021-06-17,51.73
7532,Bahrain,2021-06-18,52.04
7533,Bahrain,2021-06-19,52.36
7534,Bahrain,2021-06-20,52.86
7535,Bahrain,2021-06-21,53.51
7536,Bahrain,2021-06-22,54.15
7938,Bangladesh,2021-04-08,0.05
7940,Bangladesh,2021-04-10,0.13
7941,Bangladesh,2021-04-11,0.23
7942,Bangladesh,2021-04-12,0.32
7945,Bangladesh,2021-04-15,0.56
7948,Bangladesh,2021-04-18,0.83
7950,Bangladesh,2021-04-20,1.02
7952,Bangladesh,2021-04-22,1.19
7954,Bangladesh,2021-04-24,1.31
7955,Bangladesh,2021-04-25,1.41
7956,Bangladesh,2021-04-26,1.49
7957,Bangladesh,2021-04-27,1.57
7958,Bangladesh,2021-04-28,1.64
7959,Bangladesh,2021-04-29,1.7
7962,Bangladesh,2021-05-02,1.78
7963,Bangladesh,2021-05-03,1.84
7964,Bangladesh,2021-05-04,1.89
7965,Bangladesh,2021-05-05,1.95
7966,Bangladesh,2021-05-06,2.01
7968,Bangladesh,2021-05-08,2.07
7969,Bangladesh,2021-05-09,2.12
7971,Bangladesh,2021-05-11,2.18
7972,Bangladesh,2021-05-12,2.22
7976,Bangladesh,2021-05-16,2.25
7977,Bangladesh,2021-05-17,2.28
7978,Bangladesh,2021-05-18,2.32
7979,Bangladesh,2021-05-19,2.32
7980,Bangladesh,2021-05-20,2.38
7982,Bangladesh,2021-05-22,2.41
7984,Bangladesh,2021-05-24,2.46
7985,Bangladesh,2021-05-25,2.48
7987,Bangladesh,2021-05-27,2.5
7989,Bangladesh,2021-05-29,2.51
7990,Bangladesh,2021-05-30,2.52
7991,Bangladesh,2021-05-31,2.53
7992,Bangladesh,2021-06-01,2.53
7994,Bangladesh,2021-06-03,2.55
7996,Bangladesh,2021-06-05,2.55
7997,Bangladesh,2021-06-06,2.56
7998,Bangladesh,2021-06-07,2.56
7999,Bangladesh,2021-06-08,2.56
8001,Bangladesh,2021-06-10,2.57
8003,Bangladesh,2021-06-12,2.57
8005,Bangladesh,2021-06-14,2.58
8007,Bangladesh,2021-06-16,2.58
8008,Bangladesh,2021-06-17,2.58
8010,Bangladesh,2021-06-19,2.59
8011,Bangladesh,2021-06-20,2.59
8012,Bangladesh,2021-06-21,2.59
8424,Barbados,2021-05-01,5.76
8425,Barbados,2021-05-02,6.27
8426,Barbados,2021-05-03,6.95
8427,Barbados,2021-05-04,7.72
8428,Barbados,2021-05-05,8.8
8429,Barbados,2021-05-06,9.91
8430,Barbados,2021-05-07,10.6
8431,Barbados,2021-05-08,11.1
8432,Barbados,2021-05-09,11.38
8433,Barbados,2021-05-10,12.06
8434,Barbados,2021-05-11,12.74
8435,Barbados,2021-05-12,13.54
8436,Barbados,2021-05-13,14.31
8437,Barbados,2021-05-14,14.84
8438,Barbados,2021-05-15,14.93
8439,Barbados,2021-05-16,15.26
8440,Barbados,2021-05-17,15.76
8441,Barbados,2021-05-18,16.4
8442,Barbados,2021-05-19,17.18
8443,Barbados,2021-05-20,17.99
8444,Barbados,2021-05-21,18.4
8445,Barbados,2021-05-22,18.76
8446,Barbados,2021-05-23,19.11
8447,Barbados,2021-05-24,19.34
8448,Barbados,2021-05-25,19.73
8449,Barbados,2021-05-26,20.18
8450,Barbados,2021-05-27,20.49
8451,Barbados,2021-05-28,20.93
8452,Barbados,2021-05-29,21.03
8453,Barbados,2021-05-30,21.07
8454,Barbados,2021-05-31,21.13
8455,Barbados,2021-06-01,21.16
8456,Barbados,2021-06-02,21.19
8458,Barbados,2021-06-04,21.29
8459,Barbados,2021-06-05,21.29
8460,Barbados,2021-06-06,21.38
8461,Barbados,2021-06-07,21.4
8462,Barbados,2021-06-08,21.46
8463,Barbados,2021-06-09,21.53
8464,Barbados,2021-06-10,21.58
8465,Barbados,2021-06-11,21.61
8466,Barbados,2021-06-12,21.62
8467,Barbados,2021-06-13,21.67
8468,Barbados,2021-06-14,21.79
8469,Barbados,2021-06-15,21.96
8470,Barbados,2021-06-16,22.07
8471,Barbados,2021-06-17,22.51
8472,Barbados,2021-06-18,22.74
8473,Barbados,2021-06-19,22.79
8474,Barbados,2021-06-20,23.09
8475,Barbados,2021-06-21,23.2
8855,Belarus,2021-03-12,0.11
8869,Belarus,2021-03-26,0.28
8883,Belarus,2021-04-09,0.28
8897,Belarus,2021-04-23,0.89
8911,Belarus,2021-05-07,1.59
8927,Belarus,2021-05-23,2.88
8934,Belarus,2021-05-30,2.96
8941,Belarus,2021-06-06,3.32
8948,Belarus,2021-06-13,3.91
9287,Belgium,2020-12-29,0.0
9288,Belgium,2020-12-30,0.0
9289,Belgium,2020-12-31,0.0
9290,Belgium,2021-01-01,0.0
9291,Belgium,2021-01-02,0.0
9293,Belgium,2021-01-04,0.0
9294,Belgium,2021-01-05,0.0
9295,Belgium,2021-01-06,0.0
9296,Belgium,2021-01-07,0.0
9297,Belgium,2021-01-08,0.0
9298,Belgium,2021-01-09,0.0
9299,Belgium,2021-01-10,0.0
9300,Belgium,2021-01-11,0.0
9301,Belgium,2021-01-12,0.0
9302,Belgium,2021-01-13,0.0
9303,Belgium,2021-01-14,0.0
9304,Belgium,2021-01-15,0.0
9305,Belgium,2021-01-16,0.0
9306,Belgium,2021-01-17,0.0
9307,Belgium,2021-01-18,0.0
9308,Belgium,2021-01-19,0.01
9309,Belgium,2021-01-20,0.01
9310,Belgium,2021-01-21,0.01
9311,Belgium,2021-01-22,0.01
9312,Belgium,2021-01-23,0.01
9313,Belgium,2021-01-24,0.01
9314,Belgium,2021-01-25,0.01
9315,Belgium,2021-01-26,0.03
9316,Belgium,2021-01-27,0.06
9317,Belgium,2021-01-28,0.12
9318,Belgium,2021-01-29,0.2
9319,Belgium,2021-01-30,0.23
9320,Belgium,2021-01-31,0.23
9321,Belgium,2021-02-01,0.26
9322,Belgium,2021-02-02,0.38
9323,Belgium,2021-02-03,0.56
9324,Belgium,2021-02-04,0.77
9325,Belgium,2021-02-05,0.97
9326,Belgium,2021-02-06,1.01
9327,Belgium,2021-02-07,1.04
9328,Belgium,2021-02-08,1.11
9329,Belgium,2021-02-09,1.28
9330,Belgium,2021-02-10,1.44
9331,Belgium,2021-02-11,1.69
9332,Belgium,2021-02-12,1.93
9333,Belgium,2021-02-13,2.0
9334,Belgium,2021-02-14,2.02
9335,Belgium,2021-02-15,2.12
9336,Belgium,2021-02-16,2.21
9337,Belgium,2021-02-17,2.32
9338,Belgium,2021-02-18,2.47
9339,Belgium,2021-02-19,2.58
9340,Belgium,2021-02-20,2.59
9341,Belgium,2021-02-21,2.59
9342,Belgium,2021-02-22,2.62
9343,Belgium,2021-02-23,2.69
9344,Belgium,2021-02-24,2.76
9345,Belgium,2021-02-25,2.84
9346,Belgium,2021-02-26,2.9
9347,Belgium,2021-02-27,2.9
9348,Belgium,2021-02-28,2.91
9349,Belgium,2021-03-01,2.93
9350,Belgium,2021-03-02,2.99
9351,Belgium,2021-03-03,3.04
9352,Belgium,2021-03-04,3.12
9353,Belgium,2021-03-05,3.17
9354,Belgium,2021-03-06,3.18
9355,Belgium,2021-03-07,3.18
9356,Belgium,2021-03-08,3.2
9357,Belgium,2021-03-09,3.26
9358,Belgium,2021-03-10,3.34
9359,Belgium,2021-03-11,3.43
9360,Belgium,2021-03-12,3.54
9361,Belgium,2021-03-13,3.56
9362,Belgium,2021-03-14,3.57
9363,Belgium,2021-03-15,3.61
9364,Belgium,2021-03-16,3.65
9365,Belgium,2021-03-17,3.73
9366,Belgium,2021-03-18,3.87
9367,Belgium,2021-03-19,4.03
9368,Belgium,2021-03-20,4.05
9369,Belgium,2021-03-21,4.05
9370,Belgium,2021-03-22,4.1
9371,Belgium,2021-03-23,4.15
9372,Belgium,2021-03-24,4.24
9373,Belgium,2021-03-25,4.41
9374,Belgium,2021-03-26,4.57
9375,Belgium,2021-03-27,4.61
9376,Belgium,2021-03-28,4.61
9377,Belgium,2021-03-29,4.66
9378,Belgium,2021-03-30,4.71
9379,Belgium,2021-03-31,4.81
9380,Belgium,2021-04-01,5.02
9381,Belgium,2021-04-02,5.18
9382,Belgium,2021-04-03,5.19
9383,Belgium,2021-04-04,5.19
9384,Belgium,2021-04-05,5.22
9385,Belgium,2021-04-06,5.3
9386,Belgium,2021-04-07,5.38
9387,Belgium,2021-04-08,5.52
9388,Belgium,2021-04-09,5.66
9389,Belgium,2021-04-10,5.69
9390,Belgium,2021-04-11,5.7
9391,Belgium,2021-04-12,5.77
9392,Belgium,2021-04-13,5.85
9393,Belgium,2021-04-14,6.06
9394,Belgium,2021-04-15,6.29
9395,Belgium,2021-04-16,6.44
9396,Belgium,2021-04-17,6.49
9397,Belgium,2021-04-18,6.49
9398,Belgium,2021-04-19,6.53
9399,Belgium,2021-04-20,6.55
9400,Belgium,2021-04-21,6.59
9401,Belgium,2021-04-22,6.64
9402,Belgium,2021-04-23,6.7
9403,Belgium,2021-04-24,6.72
9404,Belgium,2021-04-25,6.72
9405,Belgium,2021-04-26,6.78
9406,Belgium,2021-04-27,6.9
9407,Belgium,2021-04-28,7.03
9408,Belgium,2021-04-29,7.2
9409,Belgium,2021-04-30,7.4
9410,Belgium,2021-05-01,7.47
9411,Belgium,2021-05-02,7.47
9412,Belgium,2021-05-03,7.6
9413,Belgium,2021-05-04,7.76
9414,Belgium,2021-05-05,8.4
9415,Belgium,2021-05-06,9.07
9416,Belgium,2021-05-07,9.58
9417,Belgium,2021-05-08,9.68
9418,Belgium,2021-05-09,9.68
9419,Belgium,2021-05-10,9.73
9420,Belgium,2021-05-11,9.83
9421,Belgium,2021-05-12,10.08
9422,Belgium,2021-05-13,10.78
9423,Belgium,2021-05-14,11.67
9424,Belgium,2021-05-15,12.15
9425,Belgium,2021-05-16,12.18
9426,Belgium,2021-05-17,12.4
9427,Belgium,2021-05-18,12.69
9428,Belgium,2021-05-19,13.27
9429,Belgium,2021-05-20,13.99
9430,Belgium,2021-05-21,14.52
9431,Belgium,2021-05-22,14.91
9432,Belgium,2021-05-23,14.93
9433,Belgium,2021-05-24,15.25
9434,Belgium,2021-05-25,15.65
9435,Belgium,2021-05-26,16.44
9436,Belgium,2021-05-27,17.33
9437,Belgium,2021-05-28,17.98
9438,Belgium,2021-05-29,18.4
9439,Belgium,2021-05-30,18.47
9440,Belgium,2021-05-31,18.96
9441,Belgium,2021-06-01,19.37
9442,Belgium,2021-06-02,20.15
9443,Belgium,2021-06-03,20.99
9444,Belgium,2021-06-04,21.63
9445,Belgium,2021-06-05,22.07
9446,Belgium,2021-06-06,22.12
9447,Belgium,2021-06-07,22.81
9448,Belgium,2021-06-08,23.5
9449,Belgium,2021-06-09,24.44
9450,Belgium,2021-06-10,25.46
9451,Belgium,2021-06-11,26.4
9452,Belgium,2021-06-12,27.02
9453,Belgium,2021-06-13,27.09
9454,Belgium,2021-06-14,27.85
9455,Belgium,2021-06-15,28.57
9456,Belgium,2021-06-16,29.24
9457,Belgium,2021-06-17,29.72
9458,Belgium,2021-06-18,30.23
9459,Belgium,2021-06-19,30.48
9460,Belgium,2021-06-20,30.5
9461,Belgium,2021-06-21,30.69
9884,Belize,2021-05-18,2.39
9885,Belize,2021-05-19,2.43
9887,Belize,2021-05-21,2.62
9891,Belize,2021-05-25,2.67
9893,Belize,2021-05-27,2.75
9894,Belize,2021-05-28,2.81
9898,Belize,2021-06-01,2.9
9899,Belize,2021-06-02,2.96
9900,Belize,2021-06-03,3.0
9901,Belize,2021-06-04,3.09
9908,Belize,2021-06-11,4.05
9912,Belize,2021-06-15,4.82
9913,Belize,2021-06-16,5.11
9914,Belize,2021-06-17,5.35
10351,Benin,2021-05-21,0.0
10369,Benin,2021-06-08,0.04
10411,Bermuda,2021-02-06,2.55
10414,Bermuda,2021-02-09,2.57
10427,Bermuda,2021-02-22,7.66
10432,Bermuda,2021-02-27,11.31
10436,Bermuda,2021-03-03,13.88
10443,Bermuda,2021-03-10,16.59
10448,Bermuda,2021-03-15,18.75
10455,Bermuda,2021-03-22,21.12
10460,Bermuda,2021-03-27,24.68
10468,Bermuda,2021-04-04,27.88
10474,Bermuda,2021-04-10,32.08
10483,Bermuda,2021-04-19,35.72
10490,Bermuda,2021-04-26,38.18
10496,Bermuda,2021-05-02,40.49
10506,Bermuda,2021-05-12,46.61
10511,Bermuda,2021-05-17,50.18
10518,Bermuda,2021-05-24,52.55
10525,Bermuda,2021-05-31,53.89
10530,Bermuda,2021-06-05,55.32
10532,Bermuda,2021-06-07,56.18
10539,Bermuda,2021-06-14,57.27
11370,Bolivia,2021-03-02,0.08
11371,Bolivia,2021-03-03,0.08
11372,Bolivia,2021-03-04,0.08
11373,Bolivia,2021-03-05,0.08
11374,Bolivia,2021-03-06,0.08
11375,Bolivia,2021-03-07,0.08
11376,Bolivia,2021-03-08,0.08
11377,Bolivia,2021-03-09,0.08
11378,Bolivia,2021-03-10,0.08
11379,Bolivia,2021-03-11,0.09
11380,Bolivia,2021-03-12,0.09
11381,Bolivia,2021-03-13,0.09
11382,Bolivia,2021-03-14,0.09
11383,Bolivia,2021-03-15,0.09
11384,Bolivia,2021-03-16,0.09
11385,Bolivia,2021-03-17,0.09
11386,Bolivia,2021-03-18,0.1
11387,Bolivia,2021-03-19,0.15
11388,Bolivia,2021-03-20,0.16
11389,Bolivia,2021-03-21,0.17
11390,Bolivia,2021-03-22,0.24
11391,Bolivia,2021-03-23,0.36
11392,Bolivia,2021-03-24,0.49
11393,Bolivia,2021-03-25,0.61
11394,Bolivia,2021-03-26,0.74
11395,Bolivia,2021-03-27,0.76
11396,Bolivia,2021-03-28,0.76
11397,Bolivia,2021-03-29,0.82
11398,Bolivia,2021-03-30,0.88
11399,Bolivia,2021-03-31,0.94
11400,Bolivia,2021-04-01,0.99
11401,Bolivia,2021-04-02,0.99
11402,Bolivia,2021-04-03,1.0
11403,Bolivia,2021-04-04,1.0
11404,Bolivia,2021-04-05,1.06
11405,Bolivia,2021-04-06,1.1
11406,Bolivia,2021-04-07,1.14
11407,Bolivia,2021-04-08,1.17
11408,Bolivia,2021-04-09,1.21
11409,Bolivia,2021-04-10,1.21
11410,Bolivia,2021-04-11,1.21
11411,Bolivia,2021-04-12,1.24
11412,Bolivia,2021-04-13,1.27
11413,Bolivia,2021-04-14,1.31
11414,Bolivia,2021-04-15,1.36
11415,Bolivia,2021-04-16,1.41
11416,Bolivia,2021-04-17,1.42
11417,Bolivia,2021-04-18,1.42
11418,Bolivia,2021-04-19,1.47
11419,Bolivia,2021-04-20,1.52
11420,Bolivia,2021-04-21,1.57
11421,Bolivia,2021-04-22,1.62
11422,Bolivia,2021-04-23,1.63
11423,Bolivia,2021-04-24,1.63
11424,Bolivia,2021-04-25,1.64
11425,Bolivia,2021-04-26,1.7
11426,Bolivia,2021-04-27,1.76
11427,Bolivia,2021-04-28,1.84
11430,Bolivia,2021-05-01,2.0
11432,Bolivia,2021-05-03,2.06
11433,Bolivia,2021-05-04,2.11
11434,Bolivia,2021-05-05,2.16
11435,Bolivia,2021-05-06,2.2
11436,Bolivia,2021-05-07,2.25
11437,Bolivia,2021-05-08,2.26
11438,Bolivia,2021-05-09,2.27
11439,Bolivia,2021-05-10,2.31
11440,Bolivia,2021-05-11,2.34
11441,Bolivia,2021-05-12,2.37
11443,Bolivia,2021-05-14,2.4
11444,Bolivia,2021-05-15,2.43
11445,Bolivia,2021-05-16,2.44
11446,Bolivia,2021-05-17,2.45
11447,Bolivia,2021-05-18,2.5
11450,Bolivia,2021-05-21,2.54
11451,Bolivia,2021-05-22,2.56
11452,Bolivia,2021-05-23,2.57
11453,Bolivia,2021-05-24,2.59
11454,Bolivia,2021-05-25,2.68
11455,Bolivia,2021-05-26,2.79
11456,Bolivia,2021-05-27,2.91
11457,Bolivia,2021-05-28,2.96
11458,Bolivia,2021-05-29,2.97
11459,Bolivia,2021-05-30,2.97
11460,Bolivia,2021-05-31,3.0
11461,Bolivia,2021-06-01,3.02
11462,Bolivia,2021-06-02,3.04
11463,Bolivia,2021-06-03,3.05
11464,Bolivia,2021-06-04,3.18
11465,Bolivia,2021-06-05,3.21
11466,Bolivia,2021-06-06,3.22
11467,Bolivia,2021-06-07,3.49
11469,Bolivia,2021-06-09,3.85
11472,Bolivia,2021-06-12,4.48
11473,Bolivia,2021-06-13,4.5
11475,Bolivia,2021-06-15,4.67
11477,Bolivia,2021-06-17,4.77
11478,Bolivia,2021-06-18,4.85
11481,Bolivia,2021-06-21,5.02
11483,Bonaire Sint Eustatius and Saba,2021-04-09,6.35
11902,Bosnia and Herzegovina,2021-04-27,0.71
11923,Bosnia and Herzegovina,2021-05-18,1.04
11930,Bosnia and Herzegovina,2021-05-25,1.34
11949,Bosnia and Herzegovina,2021-06-13,1.93
12755,Brazil,2021-02-06,0.0
12756,Brazil,2021-02-07,0.01
12757,Brazil,2021-02-08,0.01
12758,Brazil,2021-02-09,0.02
12759,Brazil,2021-02-10,0.02
12760,Brazil,2021-02-11,0.04
12761,Brazil,2021-02-12,0.05
12762,Brazil,2021-02-13,0.08
12763,Brazil,2021-02-14,0.09
12764,Brazil,2021-02-15,0.1
12765,Brazil,2021-02-16,0.13
12766,Brazil,2021-02-17,0.26
12767,Brazil,2021-02-18,0.34
12768,Brazil,2021-02-19,0.42
12769,Brazil,2021-02-20,0.5
12770,Brazil,2021-02-21,0.53
12771,Brazil,2021-02-22,0.55
12772,Brazil,2021-02-23,0.61
12773,Brazil,2021-02-24,0.68
12774,Brazil,2021-02-25,0.75
12775,Brazil,2021-02-26,0.83
12776,Brazil,2021-02-27,0.89
12777,Brazil,2021-02-28,0.9
12778,Brazil,2021-03-01,0.9
12779,Brazil,2021-03-02,0.96
12780,Brazil,2021-03-03,1.02
12781,Brazil,2021-03-04,1.09
12782,Brazil,2021-03-05,1.16
12787,Brazil,2021-03-10,1.18
12788,Brazil,2021-03-11,1.25
12789,Brazil,2021-03-12,1.31
12790,Brazil,2021-03-13,1.34
12791,Brazil,2021-03-14,1.35
12792,Brazil,2021-03-15,1.4
12794,Brazil,2021-03-17,1.52
12795,Brazil,2021-03-18,1.55
12796,Brazil,2021-03-19,1.58
12797,Brazil,2021-03-20,1.59
12798,Brazil,2021-03-21,1.6
12799,Brazil,2021-03-22,1.65
12800,Brazil,2021-03-23,1.72
12801,Brazil,2021-03-24,1.79
12802,Brazil,2021-03-25,1.84
12803,Brazil,2021-03-26,1.87
12804,Brazil,2021-03-27,1.9
12805,Brazil,2021-03-28,1.9
12806,Brazil,2021-03-29,1.93
12807,Brazil,2021-03-30,1.93
12808,Brazil,2021-03-31,1.99
12810,Brazil,2021-04-02,2.13
12811,Brazil,2021-04-03,2.15
12812,Brazil,2021-04-04,2.16
12813,Brazil,2021-04-05,2.27
12814,Brazil,2021-04-06,2.38
12815,Brazil,2021-04-07,2.51
